doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:NZ-12B%E1%B5%80	NZ-12Bᵀ	548:555; 749:756	...s closely related to Alteriqipengyuania abyssalis [[NZ-12Bᵀ]] and Alteriqipengyuania lutimaris S-5ᵀ (both 98.7%...; ...clustered with Q. aestuarii GH1ᵀ and A. abyssalis [[NZ-12Bᵀ]], respectively. Whole-genome phylogeny showed cons...				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:S-5%E1%B5%80	S-5ᵀ	589:593	...byssalis NZ-12Bᵀ and Alteriqipengyuania lutimaris [[S-5ᵀ]] (both 98.7%). Phylogenetic analysis based on 16S ...				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:NRIC%202006%E1%B5%80	NRIC 2006ᵀ	1985:1995	... are proposed. The type strains are strain 483ᵀ (=[[NRIC 2006ᵀ]]=JCM 36263ᵀ=NCIMB 15619ᵀ=DSM 120134T) and strain 3...				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:JCM%2036263%E1%B5%80	JCM 36263ᵀ	1996:2006	...ed. The type strains are strain 483ᵀ (=NRIC 2006ᵀ=[[JCM 36263ᵀ]]=NCIMB 15619ᵀ=DSM 120134T) and strain 357ᵀ (=NRIC ...				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:NCIMB%2015619%E1%B5%80	NCIMB 15619ᵀ	2007:2019	...e strains are strain 483ᵀ (=NRIC 2006ᵀ=JCM 36263ᵀ=[[NCIMB 15619ᵀ]]=DSM 120134T) and strain 357ᵀ (=NRIC 2005ᵀ=JCM 362...				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:DSM%20120134T	DSM 120134T	2020:2031	... strain 483ᵀ (=NRIC 2006ᵀ=JCM 36263ᵀ=NCIMB 15619ᵀ=[[DSM 120134T]]) and strain 357ᵀ (=NRIC 2005ᵀ=JCM 36262ᵀ=NCIMB 15...				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:NRIC%202005%E1%B5%80	NRIC 2005ᵀ	2051:2061	"...6263ᵀ=NCIMB 15619ᵀ=DSM 120134T) and strain 357ᵀ (=[[NRIC 2005ᵀ]]=JCM 36262ᵀ=NCIMB 15618ᵀ=DSM 120133T).
"				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:JCM%2036262%E1%B5%80	JCM 36262ᵀ	2062:2072	"... 15619ᵀ=DSM 120134T) and strain 357ᵀ (=NRIC 2005ᵀ=[[JCM 36262ᵀ]]=NCIMB 15618ᵀ=DSM 120133T).
"				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:NCIMB%2015618%E1%B5%80	NCIMB 15618ᵀ	2073:2085	"... 120134T) and strain 357ᵀ (=NRIC 2005ᵀ=JCM 36262ᵀ=[[NCIMB 15618ᵀ]]=DSM 120133T).
"				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	strains	strain	AUTO:DSM%20120133T	DSM 120133T	2086:2097	"... strain 357ᵀ (=NRIC 2005ᵀ=JCM 36262ᵀ=NCIMB 15618ᵀ=[[DSM 120133T]]).
"				0	0	1									0	
60	00060-41686178-abstract.txt	41686178	chemical_utilization_object	chemical	AUTO:ubiquinone-10	ubiquinone-10	1120:1133	... 25.2-26.3%, respectively. Both strains contained [[ubiquinone-10]] as the sole respiratory quinone. The major fatty ...	AUTO:483%E1%B5%80	483ᵀ	uses_as_electron_acceptor	1	0	0	METPO:2000008	uses as electron acceptor	label	CHEBI:46245	CHEBI:46245	coenzyme Q10	biolink:SmallMolecule	synonym	24	out:biolink:subclass_of:CHEBI:16389|out:biolink:related_to:CHEBI:173084|out:biolink:related_to:CHEBI:22586|out:biolink:related_to:CHEBI:77746|in:biolink:has_participant:RHEA:38359
60	00060-41686178-abstract.txt	41686178	chemical_utilization_object	chemical	AUTO:ubiquinone-10	ubiquinone-10	1120:1133	... 25.2-26.3%, respectively. Both strains contained [[ubiquinone-10]] as the sole respiratory quinone. The major fatty ...	AUTO:357%E1%B5%80	357ᵀ	uses_as_electron_acceptor	1	0	0	METPO:2000008	uses as electron acceptor	label	CHEBI:46245	CHEBI:46245	coenzyme Q10	biolink:SmallMolecule	synonym	24	out:biolink:subclass_of:CHEBI:16389|out:biolink:related_to:CHEBI:173084|out:biolink:related_to:CHEBI:22586|out:biolink:related_to:CHEBI:77746|in:biolink:has_participant:RHEA:38359
61	00061-41686070-abstract.txt	41686070	study_taxa	taxon_candidate	AUTO:Allocoprococcus%20similis	Allocoprococcus similis	1032:1055	... distinct species. Therefore, we propose the name [[Allocoprococcus similis]] gen. nov., sp. nov. The type strain is OB7620T (=...				0	1	0									0	
61	00061-41686070-abstract.txt	41686070	study_taxa	taxon_candidate	AUTO:Coprococcus%20comes	Coprococcus comes	224:241; 879:896	... the highest 16S rRNA gene sequence similarity to [[Coprococcus comes]] ATCC 27758T (98.4%) and Clostridium nexile DSM 17...; ...ified into a novel genus, Allocoprococcus, as Allo[[coprococcus comes]] gen. nov., comb. nov. Although strain OB7620T is ...				0	1	0				NCBITaxon:410072	NCBITaxon:410072	Coprococcus comes	biolink:OrganismTaxon	name	8	out:biolink:subclass_of:NCBITaxon:33042|out:biolink:has_phenotype:METPO:1000872|out:biolink:has_phenotype:METPO:1000698|in:biolink:subclass_of:NCBITaxon:470146|in:biolink:subclass_of:kgmicrobe.strain:JCM-31264
61	00061-41686070-abstract.txt	41686070	study_taxa	taxon_candidate	AUTO:Pseudocoprococcus%20catus	Pseudocoprococcus catus	1255:1278	...en placed in a novel genus, Pseudocoprococcus, as [[Pseudocoprococcus catus]] gen. nov., comb. nov. We also concluded that Copr...				0	1	0									0	
61	00061-41686070-abstract.txt	41686070	study_taxa	taxon_candidate	AUTO:Pseudocoprococcus%20immobilis	Pseudocoprococcus immobilis	1497:1524	...As C. immobilis has priority, we propose the name [[Pseudocoprococcus immobilis]] gen. nov., comb. nov. We also concluded that C. n...				0	1	0									0	
61	00061-41686070-abstract.txt	41686070	study_taxa	taxon_candidate	AUTO:Faecalimonas%20nexilis	Faecalimonas nexilis	1702:1722	...s. As C. nexile has priority, we propose the name [[Faecalimonas nexilis]] comb. nov. Coprococcus mobilis and 'G. canis' sho...				0	1	0									0	
61	00061-41686070-abstract.txt	41686070	study_taxa	taxon_candidate	AUTO:Faecalimonas%20mobilis	Faecalimonas mobilis	1859:1879	...enus Faecalimonas. Therefore, we propose the name [[Faecalimonas mobilis]] comb. nov. and Faecalimonas canis sp. nov. As str...				0	1	0									0	
61	00061-41686070-abstract.txt	41686070	study_taxa	taxon_candidate	AUTO:Faecalimonas%20canis	Faecalimonas canis	1895:1913	...pose the name Faecalimonas mobilis comb. nov. and [[Faecalimonas canis]] sp. nov. As strain OB7656T is related to 'G. cani...				0	1	0									0	
61	00061-41686070-abstract.txt	41686070	study_taxa	taxon_candidate	AUTO:Faecalimonas%20hominis	Faecalimonas hominis	2014:2034	...' but is a different species, we propose the name [[Faecalimonas hominis]] sp. nov. The type strain is OB7656T (=DSM 118889T...				0	1	0									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:OB7620T	OB7620T	67:74; 160:167; 935:942; 1095:1102	...aerobic, Gram-stain-positive coccobacilli strains [[OB7620T]] and OB7656T were isolated from faecal samples of ...; ...al samples of healthy Japanese volunteers. Strain [[OB7620T]] showed the highest 16S rRNA gene sequence similar...; ...occus comes gen. nov., comb. nov. Although strain [[OB7620T]] is closely related to C. comes, it is a distinct ...; ...us similis gen. nov., sp. nov. The type strain is [[OB7620T]] (=DSM 118890T=JCM 37173T). Because Coprococcus ca...				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:OB7656T	OB7656T	79:86; 311:318; 1933:1940; 2063:2070	"...m-stain-positive coccobacilli strains OB7620T and [[OB7656T]] were isolated from faecal samples of healthy Japa...; ... and Clostridium nexile DSM 1787T (96.3%). Strain [[OB7656T]] showed the highest 16S rRNA gene sequence similar...; ...b. nov. and Faecalimonas canis sp. nov. As strain [[OB7656T]] is related to 'G. canis' but is a different speci...; ... Faecalimonas hominis sp. nov. The type strain is [[OB7656T]] (=DSM 118889T=JCM 37172T).
"				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:ATCC%2027758T	ATCC 27758T	242:253	...RNA gene sequence similarity to Coprococcus comes [[ATCC 27758T]] (98.4%) and Clostridium nexile DSM 1787T (96.3%)....				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:DSM%201787T	DSM 1787T	285:294; 427:436	... comes ATCC 27758T (98.4%) and Clostridium nexile [[DSM 1787T]] (96.3%). Strain OB7656T showed the highest 16S rR...; ...luceribacter canis' NATH-2371T (97.7%), C. nexile [[DSM 1787T]] (94.8%) and Faecalimonas umbilicata EGH7T (94.8%)...				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:NATH-2371T	NATH-2371T	397:407	...gene sequence similarity to 'Gluceribacter canis' [[NATH-2371T]] (97.7%), C. nexile DSM 1787T (94.8%) and Faecalim...				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:EGH7T	EGH7T	473:478	...ile DSM 1787T (94.8%) and Faecalimonas umbilicata [[EGH7T]] (94.8%). These findings indicate that the two str...				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:DSM%20118890T	DSM 118890T	1105:1116	... gen. nov., sp. nov. The type strain is OB7620T (=[[DSM 118890T]]=JCM 37173T). Because Coprococcus catus differs fr...				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:JCM%2037173T	JCM 37173T	1117:1127	...sp. nov. The type strain is OB7620T (=DSM 118890T=[[JCM 37173T]]). Because Coprococcus catus differs from Coprococ...				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:DSM%20118889T	DSM 118889T	2073:2084	"...nas hominis sp. nov. The type strain is OB7656T (=[[DSM 118889T]]=JCM 37172T).
"				0	0	1									0	
61	00061-41686070-abstract.txt	41686070	strains	strain	AUTO:JCM%2037172T	JCM 37172T	2085:2095	"...sp. nov. The type strain is OB7656T (=DSM 118889T=[[JCM 37172T]]).
"				0	0	1									0	
62	00062-41636756-abstract.txt	41636756	study_taxa	taxon_candidate	AUTO:Hoskinsella%20mucinilytica	Hoskinsella mucinilytica	1785:1809	...he family Erysipelotrichaceae, for which the name [[Hoskinsella mucinilytica]] gen. nov., sp. nov. is proposed. In addition, bas...				0	1	0									0	
62	00062-41636756-abstract.txt	41636756	study_taxa	taxon_candidate	AUTO:Hoskinsella%20hominis	Hoskinsella hominis	2094:2113	... gen. nov. with reclassification of E. hominis as [[Hoskinsella hominis]] comb. nov. and A. hominis as Hoskinsella hominifa...				0	1	0									0	
62	00062-41636756-abstract.txt	41636756	study_taxa	taxon_candidate	AUTO:Hoskinsella%20hominifaecis	Hoskinsella hominifaecis	2143:2167	"... Hoskinsella hominis comb. nov. and A. hominis as [[Hoskinsella hominifaecis]] nom. nov.
"				0	1	0									0	
62	00062-41636756-abstract.txt	41636756	study_taxa	taxon_candidate	AUTO:Eubacterium%20hominis	Eubacterium hominis	640:659	...d the highest similarity (96.94% and 96.75%) with [[Eubacterium hominis]] New-5T and Amedibacillus hominis NSJ-176T, respec...				0	1	0				NCBITaxon:2764325	NCBITaxon:2764325	[Eubacterium] hominis	biolink:OrganismTaxon	synonym	4	in:biolink:subclass_of:kgmicrobe.strain:CGMCC-1.32837|in:biolink:subclass_of:kgmicrobe.strain:KCTC-15860|in:biolink:subclass_of:kgmicrobe.strain:bacdive_169894|out:biolink:subclass_of:NCBITaxon:2749846
62	00062-41636756-abstract.txt	41636756	study_taxa	taxon_candidate	AUTO:Amedibacillus%20hominis	Amedibacillus hominis	671:692	...% and 96.75%) with Eubacterium hominis New-5T and [[Amedibacillus hominis]] NSJ-176T, respectively. Phylogenomic analyses bas...				0	1	0				NCBITaxon:2897776	NCBITaxon:2897776	Amedibacillus hominis	biolink:OrganismTaxon	name	4	in:biolink:subclass_of:kgmicrobe.strain:CGMCC-1.17933|in:biolink:subclass_of:kgmicrobe.strain:KCTC-25355|in:biolink:subclass_of:kgmicrobe.strain:bacdive_170479|out:biolink:subclass_of:NCBITaxon:2749846
62	00062-41636756-abstract.txt	41636756	study_taxa	taxon_candidate	AUTO:Erysipelotrichaceae	Erysipelotrichaceae	1112:1131; 1745:1764	...ricto, and placed UGRO018_0423T within the family [[Erysipelotrichaceae]]. This also indicated the problematic taxonomic st...; ... novel species within a novel genus in the family [[Erysipelotrichaceae]], for which the name Hoskinsella mucinilytica gen....				0	1	0				NCBITaxon:128827	NCBITaxon:128827	Erysipelotrichaceae	biolink:OrganismTaxon	name	39	in:biolink:subclass_of:NCBITaxon:118747|in:biolink:subclass_of:NCBITaxon:118966|in:biolink:subclass_of:NCBITaxon:123375|out:biolink:subclass_of:NCBITaxon:526525|in:biolink:subclass_of:NCBITaxon:134224
62	00062-41636756-abstract.txt	41636756	strains	strain	AUTO:UGRO018_0423T	UGRO018_0423T	424:437; 571:584; 977:990; 1080:1093; 1262:1275; 1407:1420; 1493:1506; 1640:1653	...tile, rod-shaped, obligately anaerobic bacterium ([[UGRO018_0423T]]) from faecal samples of a healthy adult. The stra...; ...ains. Based on 16S rRNA gene sequence, the strain [[UGRO018_0423T]] shared the highest similarity (96.94% and 96.75%)...; ...se (GTDB) reference tree revealed that the strain [[UGRO018_0423T]] is not affiliated with the genera Eubacterium or ...; ...terium or Amedibacillus sensu stricto, and placed [[UGRO018_0423T]] within the family Erysipelotrichaceae. This also ...; ...hominis that were placed within the same genus as [[UGRO018_0423T]] based on phylogenomic analyses. Genomic compariso...; ...dentity and digital DNA-DNA hybridization between [[UGRO018_0423T]] and E. hominis New-5T and A. hominis NSJ-176T ind...; ...and A. hominis NSJ-176T indicated that the strain [[UGRO018_0423T]] represents a novel species. These results combine...; ...phenotypic characterization indicated that strain [[UGRO018_0423T]] (=DSM 116809T=ATCC TSD-466T) represents a novel s...				0	0	1									0	
62	00062-41636756-abstract.txt	41636756	strains	strain	AUTO:New-5T	New-5T	660:666; 1436:1442	...rity (96.94% and 96.75%) with Eubacterium hominis [[New-5T]] and Amedibacillus hominis NSJ-176T, respectively....; ...ybridization between UGRO018_0423T and E. hominis [[New-5T]] and A. hominis NSJ-176T indicated that the strain...				0	0	1									0	
62	00062-41636756-abstract.txt	41636756	strains	strain	AUTO:NSJ-176T	NSJ-176T	693:701; 1458:1466	...acterium hominis New-5T and Amedibacillus hominis [[NSJ-176T]], respectively. Phylogenomic analyses based on 120...; ...GRO018_0423T and E. hominis New-5T and A. hominis [[NSJ-176T]] indicated that the strain UGRO018_0423T represent...				0	0	1									0	
62	00062-41636756-abstract.txt	41636756	strains	strain	AUTO:DSM%20116809T	DSM 116809T	1656:1667	...cterization indicated that strain UGRO018_0423T (=[[DSM 116809T]]=ATCC TSD-466T) represents a novel species within ...				0	0	1									0	
62	00062-41636756-abstract.txt	41636756	strains	strain	AUTO:ATCC%20TSD-466T	ATCC TSD-466T	1668:1681	...indicated that strain UGRO018_0423T (=DSM 116809T=[[ATCC TSD-466T]]) represents a novel species within a novel genus ...				0	0	1									0	
62	00062-41636756-abstract.txt	41636756	chemical_utilization_object	chemical	AUTO:porcine%20gastric%20mucin%20glycoprotein	porcine gastric mucin glycoprotein	275:309	...e context of a fibre-deficient diet. Using intact [[porcine gastric mucin glycoprotein]] as the main nutrient source, we isolated a Gram-p...	AUTO:UGRO018_0423T	UGRO018_0423T	uses_for_growth	1	0	0	METPO:2000012	uses for growth	label						0	
63	00063-41719151-abstract.txt	41719151	study_taxa	taxon_candidate	AUTO:Knoellia%20altitudinis	Knoellia altitudinis	1040:1060	...oellia, representing four novel species. Thereby, [[Knoellia altitudinis]] sp. nov. (type strain CPCC 206391T=XZ253T=KCTC 59...				0	1	0									0	
63	00063-41719151-abstract.txt	41719151	study_taxa	taxon_candidate	AUTO:Knoellia%20pratensis	Knoellia pratensis	1117:1135	...v. (type strain CPCC 206391T=XZ253T=KCTC 59139T), [[Knoellia pratensis]] sp. nov. (type strain CPCC 206453T=CXZ644T=KCTC 5...				0	1	0				NCBITaxon:3404796	NCBITaxon:3404796	Knoellia pratensis	biolink:OrganismTaxon	name	1	out:biolink:subclass_of:NCBITaxon:136099
63	00063-41719151-abstract.txt	41719151	study_taxa	taxon_candidate	AUTO:Knoellia%20terrae	Knoellia terrae	1193:1208	.... (type strain CPCC 206453T=CXZ644T=KCTC 59274T), [[Knoellia terrae]] sp. nov. (type strain CPCC 206435T=CXZ904T=KCTC 5...				0	1	0				NCBITaxon:3404797	NCBITaxon:3404797	Knoellia terrae	biolink:OrganismTaxon	name	1	out:biolink:subclass_of:NCBITaxon:136099
63	00063-41719151-abstract.txt	41719151	study_taxa	taxon_candidate	AUTO:Knoellia%20tibetensis	Knoellia tibetensis	1269:1288	...type strain CPCC 206435T=CXZ904T=KCTC 59271T) and [[Knoellia tibetensis]] sp. nov. (type strain CPCC 206450T=XZ100T=KCTC 59...				0	1	0				NCBITaxon:3404798	NCBITaxon:3404798	Knoellia tibetensis	biolink:OrganismTaxon	name	1	out:biolink:subclass_of:NCBITaxon:136099
63	00063-41719151-abstract.txt	41719151	study_taxa	taxon_candidate	AUTO:Knoellia	Knoellia	328:336; 435:443; 565:573; 988:996; 1040:1048; 1117:1125; 1193:1201; 1269:1277; 1559:1567	...ns showed close relations to members of the genus [[Knoellia]] of the family Intrasporangiaceae, with similariti...; ...ies of 96.1-99.4% to the validly named species of [[Knoellia]]. In the phylogenetic trees based on 16S rRNA gene...; ...e genome, these isolates clustered into the genus [[Knoellia]] clade within the lineage of the family Intraspora...; ..., supported their classification within the genus [[Knoellia]], representing four novel species. Thereby, Knoell...; ...oellia, representing four novel species. Thereby, [[Knoellia]] altitudinis sp. nov. (type strain CPCC 206391T=XZ...; ...v. (type strain CPCC 206391T=XZ253T=KCTC 59139T), [[Knoellia]] pratensis sp. nov. (type strain CPCC 206453T=CXZ6...; .... (type strain CPCC 206453T=CXZ644T=KCTC 59274T), [[Knoellia]] terrae sp. nov. (type strain CPCC 206435T=CXZ904T...; ...type strain CPCC 206435T=CXZ904T=KCTC 59271T) and [[Knoellia]] tibetensis sp. nov. (type strain CPCC 206450T=XZ1...; ...tance and DNA repair. These features indicate the [[Knoellia]] spp. adaptation to high UV radiation environments...				0	1	0				NCBITaxon:136099	NCBITaxon:136099	Knoellia	biolink:OrganismTaxon	name	14	in:biolink:subclass_of:NCBITaxon:407159|in:biolink:subclass_of:NCBITaxon:882824|in:biolink:subclass_of:NCBITaxon:913969|in:biolink:subclass_of:NCBITaxon:2730921|in:biolink:subclass_of:NCBITaxon:136100
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:CPCC%20206391T	CPCC 206391T	93:105; 1083:1095	...le and non-spore-forming actinobacterial strains ([[CPCC 206391T]], CPCC 206453T, CPCC 206435T and CPCC 206450T) wer...; ...ereby, Knoellia altitudinis sp. nov. (type strain [[CPCC 206391T]]=XZ253T=KCTC 59139T), Knoellia pratensis sp. nov. ...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:CPCC%20206453T	CPCC 206453T	107:119; 1158:1170	...re-forming actinobacterial strains (CPCC 206391T, [[CPCC 206453T]], CPCC 206435T and CPCC 206450T) were isolated fro...; ...59139T), Knoellia pratensis sp. nov. (type strain [[CPCC 206453T]]=CXZ644T=KCTC 59274T), Knoellia terrae sp. nov. (t...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:CPCC%20206435T	CPCC 206435T	121:133; 1231:1243	...inobacterial strains (CPCC 206391T, CPCC 206453T, [[CPCC 206435T]] and CPCC 206450T) were isolated from soil samples...; ...TC 59274T), Knoellia terrae sp. nov. (type strain [[CPCC 206435T]]=CXZ904T=KCTC 59271T) and Knoellia tibetensis sp. ...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:CPCC%20206450T	CPCC 206450T	138:150; 1311:1323	...ins (CPCC 206391T, CPCC 206453T, CPCC 206435T and [[CPCC 206450T]]) were isolated from soil samples collected from T...; ...1T) and Knoellia tibetensis sp. nov. (type strain [[CPCC 206450T]]=XZ100T=KCTC 59273T) were proposed. These strains ...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:XZ253T	XZ253T	1096:1102	...ia altitudinis sp. nov. (type strain CPCC 206391T=[[XZ253T]]=KCTC 59139T), Knoellia pratensis sp. nov. (type s...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:KCTC%2059139T	KCTC 59139T	1103:1114	...tudinis sp. nov. (type strain CPCC 206391T=XZ253T=[[KCTC 59139T]]), Knoellia pratensis sp. nov. (type strain CPCC 2...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:CXZ644T	CXZ644T	1171:1178	...llia pratensis sp. nov. (type strain CPCC 206453T=[[CXZ644T]]=KCTC 59274T), Knoellia terrae sp. nov. (type stra...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:KCTC%2059274T	KCTC 59274T	1179:1190	...tensis sp. nov. (type strain CPCC 206453T=CXZ644T=[[KCTC 59274T]]), Knoellia terrae sp. nov. (type strain CPCC 2064...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:CXZ904T	CXZ904T	1244:1251	...noellia terrae sp. nov. (type strain CPCC 206435T=[[CXZ904T]]=KCTC 59271T) and Knoellia tibetensis sp. nov. (ty...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:KCTC%2059271T	KCTC 59271T	1252:1263	...terrae sp. nov. (type strain CPCC 206435T=CXZ904T=[[KCTC 59271T]]) and Knoellia tibetensis sp. nov. (type strain CP...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:XZ100T	XZ100T	1324:1330	...lia tibetensis sp. nov. (type strain CPCC 206450T=[[XZ100T]]=KCTC 59273T) were proposed. These strains exhibit...				0	0	1									0	
63	00063-41719151-abstract.txt	41719151	strains	strain	AUTO:KCTC%2059273T	KCTC 59273T	1331:1342	...etensis sp. nov. (type strain CPCC 206450T=XZ100T=[[KCTC 59273T]]) were proposed. These strains exhibited stable gr...				0	0	1									0	
64	00064-41678260-abstract.txt	41678260	study_taxa	taxon_candidate	AUTO:Sediminibacterium%20planctonicum	Sediminibacterium planctonicum	1701:1731	...e genus Sediminibacterium. The proposed names are [[Sediminibacterium planctonicum]] sp. nov. (type strain TEGAF015T=JCM 16661T=NCIMB ...				0	1	0									0	
64	00064-41678260-abstract.txt	41678260	study_taxa	taxon_candidate	AUTO:Sediminibacterium%20longum	Sediminibacterium longum	1793:1817	...ype strain TEGAF015T=JCM 16661T=NCIMB 15525T) and [[Sediminibacterium longum]] sp. nov. (type strain KACHI17T=JCM 36264T=LMG 339...				0	1	0									0	
64	00064-41678260-abstract.txt	41678260	study_taxa	taxon_candidate	AUTO:Sediminibacterium%20salmoneum	Sediminibacterium salmoneum	583:610	...T and KACHI17T formed clusters closely related to [[Sediminibacterium salmoneum]] NJ-44T and Sediminibacterium goheungense HME7863T...				0	1	0				NCBITaxon:426421	NCBITaxon:426421	Sediminibacterium salmoneum	biolink:OrganismTaxon	name	16	in:biolink:subclass_of:NCBITaxon:1400522|out:biolink:subclass_of:NCBITaxon:504481|out:METPO:2000006:CHEBI:16634|out:METPO:2000006:CHEBI:28053|out:biolink:has_phenotype:METPO:1000667
64	00064-41678260-abstract.txt	41678260	study_taxa	taxon_candidate	AUTO:Sediminibacterium%20goheungense	Sediminibacterium goheungense	622:651	...related to Sediminibacterium salmoneum NJ-44T and [[Sediminibacterium goheungense]] HME7863T, respectively. However, the average nucl...				0	1	0				NCBITaxon:1086393	NCBITaxon:1086393	Sediminibacterium goheungense	biolink:OrganismTaxon	name	9	out:biolink:subclass_of:NCBITaxon:504481|out:METPO:2000517:mediadive.medium:830|out:biolink:has_phenotype:METPO:1000602|out:biolink:has_phenotype:METPO:1000432|in:biolink:subclass_of:kgmicrobe.strain:CECT-8100
64	00064-41678260-abstract.txt	41678260	strains	strain	AUTO:TEGAF015T	TEGAF015T	85:94; 176:185; 362:371; 525:534; 1031:1040; 1179:1188; 1582:1591; 1754:1763	...otile, rod-shaped bacteria, designated as strains [[TEGAF015T]] and KACHI17T, were isolated from surface lake and...; ...m surface lake and river waters in Japan. Strains [[TEGAF015T]] and KACHI17T had cell dimensions of ~0.4-0.6×1.3-...; ...as positive for casein hydrolysis, whereas strain [[TEGAF015T]] was negative. Phylogenetic analyses based on the ...; ...y protein-encoding genes (5,035 aa) revealed that [[TEGAF015T]] and KACHI17T formed clusters closely related to S...; ..., anteiso-C15:0 and iso-C17:0 3-OH. Additionally, [[TEGAF015T]] contained anteiso-C15:1 A, iso-C15:0 3-OH and iso...; ...as identified as the major polar lipid of strains [[TEGAF015T]] and KACHI17T, which also contained menaquinone-7 ...; ...ring growth. These results indicated that strains [[TEGAF015T]] and KACHI17T represent two distinct novel species...; ...iminibacterium planctonicum sp. nov. (type strain [[TEGAF015T]]=JCM 16661T=NCIMB 15525T) and Sediminibacterium lo...				0	0	1									0	
64	00064-41678260-abstract.txt	41678260	strains	strain	AUTO:KACHI17T	KACHI17T	99:107; 190:198; 302:310; 539:547; 1193:1201; 1596:1604; 1840:1848	"...ped bacteria, designated as strains TEGAF015T and [[KACHI17T]], were isolated from surface lake and river waters...; ... and river waters in Japan. Strains TEGAF015T and [[KACHI17T]] had cell dimensions of ~0.4-0.6×1.3-2.9 µm and 0....; ...5×2.5-4.8 µm (width×length), respectively. Strain [[KACHI17T]] was positive for casein hydrolysis, whereas strai...; ...ding genes (5,035 aa) revealed that TEGAF015T and [[KACHI17T]] formed clusters closely related to Sediminibacter...; ...as the major polar lipid of strains TEGAF015T and [[KACHI17T]], which also contained menaquinone-7 as the predom...; ...hese results indicated that strains TEGAF015T and [[KACHI17T]] represent two distinct novel species within the g...; ...nd Sediminibacterium longum sp. nov. (type strain [[KACHI17T]]=JCM 36264T=LMG 33984T).
"				0	0	1									0	
64	00064-41678260-abstract.txt	41678260	strains	strain	AUTO:NJ-44T	NJ-44T	611:617	...rs closely related to Sediminibacterium salmoneum [[NJ-44T]] and Sediminibacterium goheungense HME7863T, respe...				0	0	1									0	
64	00064-41678260-abstract.txt	41678260	strains	strain	AUTO:HME7863T	HME7863T	652:660	...almoneum NJ-44T and Sediminibacterium goheungense [[HME7863T]], respectively. However, the average nucleotide id...				0	0	1									0	
64	00064-41678260-abstract.txt	41678260	strains	strain	AUTO:JCM%2016661T	JCM 16661T	1764:1774	...rium planctonicum sp. nov. (type strain TEGAF015T=[[JCM 16661T]]=NCIMB 15525T) and Sediminibacterium longum sp. no...				0	0	1									0	
64	00064-41678260-abstract.txt	41678260	strains	strain	AUTO:NCIMB%2015525T	NCIMB 15525T	1775:1787	...onicum sp. nov. (type strain TEGAF015T=JCM 16661T=[[NCIMB 15525T]]) and Sediminibacterium longum sp. nov. (type stra...				0	0	1									0	
64	00064-41678260-abstract.txt	41678260	strains	strain	AUTO:JCM%2036264T	JCM 36264T	1849:1859	"...nibacterium longum sp. nov. (type strain KACHI17T=[[JCM 36264T]]=LMG 33984T).
"				0	0	1									0	
